rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
15146,2022-08-22 12:57:55.000000 +00:00,3102,72,2022-08-28 11:57:55.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15147,2022-08-22 12:58:23.000000 +00:00,2553,4,2022-08-28 13:33:23.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15148,2022-08-22 12:59:19.000000 +00:00,3704,359,2022-08-31 12:59:19.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15149,2022-08-22 13:08:06.000000 +00:00,3059,537,2022-08-25 07:25:06.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15150,2022-08-22 13:12:05.000000 +00:00,1797,161,2022-08-27 11:47:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15151,2022-08-22 13:23:11.000000 +00:00,4070,463,2022-08-30 13:01:11.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15152,2022-08-22 13:25:21.000000 +00:00,739,123,2022-08-31 13:28:21.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15153,2022-08-22 13:26:01.000000 +00:00,1051,512,2022-08-27 13:17:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15154,2022-08-22 13:27:37.000000 +00:00,3395,106,2022-08-29 19:04:37.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15155,2022-08-22 13:27:46.000000 +00:00,2641,43,2022-08-23 16:46:46.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15156,2022-08-22 13:29:11.000000 +00:00,1174,494,2022-08-30 16:48:11.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15157,2022-08-22 13:30:09.000000 +00:00,1909,580,2022-08-29 17:28:09.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15158,2022-08-22 13:30:39.000000 +00:00,3614,588,2022-08-27 14:55:39.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15159,2022-08-22 13:32:25.000000 +00:00,4355,525,2022-08-24 10:19:25.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15160,2022-08-22 13:33:50.000000 +00:00,4321,249,2022-08-28 10:26:50.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15161,2022-08-22 13:37:22.000000 +00:00,1445,20,2022-08-27 16:40:22.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15162,2022-08-22 13:41:05.000000 +00:00,1756,439,2022-08-27 19:23:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15163,2022-08-22 13:43:13.000000 +00:00,3597,100,2022-08-26 13:26:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15164,2022-08-22 13:47:53.000000 +00:00,997,193,2022-08-25 15:05:53.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15165,2022-08-22 13:59:30.000000 +00:00,3664,168,2022-08-29 14:46:30.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15166,2022-08-22 14:05:37.000000 +00:00,1530,504,2022-08-30 11:22:37.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15167,2022-02-14 15:16:03.000000 +00:00,973,190,,2,2022-02-16 02:30:53.000000 +00:00
15168,2022-08-22 14:14:20.000000 +00:00,3218,526,2022-08-25 19:12:20.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15169,2022-08-22 14:21:56.000000 +00:00,794,76,2022-08-28 08:40:56.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15170,2022-08-22 14:22:15.000000 +00:00,2123,521,2022-08-23 19:32:15.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15171,2022-08-22 14:23:59.000000 +00:00,1201,119,2022-08-28 11:05:59.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15172,2022-08-22 14:25:33.000000 +00:00,2367,511,2022-08-23 16:29:33.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15173,2022-08-22 14:26:29.000000 +00:00,2585,338,2022-08-29 13:03:29.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15174,2022-08-22 14:26:36.000000 +00:00,19,111,2022-08-31 09:47:36.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15175,2022-08-22 14:29:15.000000 +00:00,4318,380,2022-08-27 14:11:15.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15176,2022-08-22 14:30:25.000000 +00:00,3063,115,2022-08-31 19:00:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15177,2022-08-22 14:34:49.000000 +00:00,838,493,2022-08-26 11:54:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15178,2022-08-22 14:36:04.000000 +00:00,1745,15,2022-08-26 20:00:04.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15179,2022-08-22 14:36:22.000000 +00:00,450,328,2022-08-31 18:57:22.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15180,2022-08-22 14:42:57.000000 +00:00,234,532,2022-08-24 11:49:57.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15181,2022-08-22 14:46:20.000000 +00:00,3900,266,2022-08-27 08:56:20.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15182,2022-08-22 14:47:05.000000 +00:00,645,443,2022-08-25 10:55:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15183,2022-08-22 14:49:54.000000 +00:00,2696,268,2022-08-25 11:29:54.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15184,2022-08-22 14:51:12.000000 +00:00,1193,471,2022-08-24 18:23:12.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15185,2022-08-22 14:52:50.000000 +00:00,2948,472,2022-08-31 19:38:50.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15186,2022-08-22 14:52:57.000000 +00:00,1323,104,2022-08-24 20:12:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15187,2022-08-22 14:53:32.000000 +00:00,2338,461,2022-08-27 13:21:32.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15188,2022-08-22 14:55:48.000000 +00:00,131,478,2022-08-29 18:10:48.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15189,2022-08-22 14:56:42.000000 +00:00,2559,398,2022-08-29 11:20:42.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15190,2022-08-22 14:57:38.000000 +00:00,2096,84,2022-08-24 12:46:38.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15191,2022-02-14 15:16:03.000000 +00:00,3688,75,,1,2022-02-16 02:30:53.000000 +00:00
15192,2022-08-22 15:06:23.000000 +00:00,4213,216,2022-08-27 12:12:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15193,2022-08-22 15:06:49.000000 +00:00,1033,40,2022-08-25 16:23:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15194,2022-08-22 15:07:34.000000 +00:00,1217,332,2022-08-26 18:16:34.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15195,2022-08-22 15:08:23.000000 +00:00,1080,508,2022-08-30 16:56:23.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15196,2022-08-22 15:11:32.000000 +00:00,1413,181,2022-08-30 21:06:32.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15197,2022-08-22 15:14:25.000000 +00:00,2915,159,2022-08-26 15:22:25.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15198,2022-08-22 15:15:33.000000 +00:00,1253,396,2022-08-29 19:49:33.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15199,2022-08-22 15:17:49.000000 +00:00,18,216,2022-08-25 19:12:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15200,2022-08-22 15:22:53.000000 +00:00,1000,374,2022-08-24 09:25:53.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15201,2022-08-22 15:24:42.000000 +00:00,4456,301,2022-08-31 16:54:42.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15202,2022-08-22 15:26:53.000000 +00:00,2119,374,2022-08-23 12:49:53.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15203,2022-08-22 15:28:00.000000 +00:00,743,568,2022-08-26 15:55:00.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15204,2022-08-22 15:30:43.000000 +00:00,1471,317,2022-08-26 19:37:43.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15205,2022-08-22 15:32:23.000000 +00:00,3276,489,2022-08-27 15:08:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15206,2022-08-22 15:33:39.000000 +00:00,3901,524,2022-08-31 10:41:39.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15207,2022-08-22 15:35:25.000000 +00:00,1149,442,2022-08-23 13:06:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15208,2022-08-22 15:35:47.000000 +00:00,4346,267,2022-08-30 14:16:47.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15209,2022-08-22 15:37:32.000000 +00:00,1620,588,2022-08-25 18:04:32.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15210,2022-08-22 15:37:36.000000 +00:00,3811,332,2022-08-29 10:54:36.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15211,2022-08-22 15:40:21.000000 +00:00,3025,410,2022-08-28 12:33:21.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15212,2022-08-22 15:44:26.000000 +00:00,2182,562,2022-08-27 19:26:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15213,2022-08-22 15:49:02.000000 +00:00,2002,166,2022-08-31 19:22:02.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15214,2022-08-22 15:53:29.000000 +00:00,1500,574,2022-08-24 13:17:29.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15215,2022-08-22 15:55:26.000000 +00:00,1906,344,2022-08-25 19:19:26.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15216,2022-08-22 15:57:02.000000 +00:00,1633,166,2022-08-24 15:11:02.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15217,2022-08-22 15:58:31.000000 +00:00,91,90,2022-08-23 21:33:31.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15218,2022-08-22 15:59:05.000000 +00:00,10,139,2022-08-30 16:01:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15219,2022-08-22 16:00:31.000000 +00:00,3313,544,2022-08-31 19:16:31.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15220,2022-08-22 16:02:23.000000 +00:00,187,128,2022-08-28 20:02:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15221,2022-08-22 16:12:29.000000 +00:00,110,253,2022-08-24 19:46:29.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15222,2022-08-22 16:12:30.000000 +00:00,1360,390,2022-08-27 14:10:30.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15223,2022-08-22 16:13:39.000000 +00:00,2263,541,2022-08-27 10:17:39.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15224,2022-08-22 16:18:05.000000 +00:00,33,81,2022-08-29 13:35:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15225,2022-08-22 16:18:32.000000 +00:00,1646,224,2022-08-24 16:25:32.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15226,2022-08-22 16:20:17.000000 +00:00,318,54,2022-08-31 14:36:17.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15227,2022-08-22 16:22:41.000000 +00:00,2987,151,2022-08-23 19:59:41.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15228,2022-08-22 16:27:23.000000 +00:00,2485,48,2022-08-29 10:38:23.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15229,2022-08-22 16:30:25.000000 +00:00,320,63,2022-08-23 13:13:25.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15230,2022-08-22 16:31:41.000000 +00:00,2572,466,2022-08-25 20:57:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15231,2022-08-22 16:32:57.000000 +00:00,2980,187,2022-08-25 12:06:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15232,2022-08-22 16:37:02.000000 +00:00,61,5,2022-08-25 17:45:02.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15233,2022-08-22 16:41:53.000000 +00:00,4405,197,2022-08-24 11:59:53.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15234,2022-02-14 15:16:03.000000 +00:00,908,228,,2,2022-02-16 02:30:53.000000 +00:00
15235,2022-08-22 16:43:12.000000 +00:00,2726,416,2022-08-29 22:03:12.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15236,2022-08-22 16:44:27.000000 +00:00,4124,557,2022-08-24 22:25:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15237,2022-08-22 16:44:30.000000 +00:00,4485,148,2022-08-24 11:51:30.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15238,2022-08-22 16:46:12.000000 +00:00,403,70,2022-08-29 15:41:12.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15239,2022-08-22 16:46:17.000000 +00:00,1809,501,2022-08-26 18:03:17.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15240,2022-08-22 16:46:41.000000 +00:00,2014,11,2022-08-23 14:08:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15241,2022-08-22 16:47:40.000000 +00:00,832,337,2022-08-29 14:28:40.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15242,2022-08-22 16:48:10.000000 +00:00,2106,364,2022-08-27 22:32:10.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15243,2022-08-22 16:48:28.000000 +00:00,4408,308,2022-08-31 12:22:28.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15244,2022-08-22 16:48:42.000000 +00:00,1486,271,2022-08-28 12:17:42.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15245,2022-08-22 16:49:35.000000 +00:00,2545,298,2022-08-26 17:25:35.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15246,2022-08-22 16:50:49.000000 +00:00,3786,100,2022-08-30 21:21:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15247,2022-08-22 16:52:05.000000 +00:00,4572,250,2022-08-31 20:37:05.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15248,2022-08-22 16:53:06.000000 +00:00,977,20,2022-08-25 17:43:06.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15249,2022-08-22 16:58:27.000000 +00:00,121,444,2022-08-30 13:55:27.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15250,2022-08-22 17:03:11.000000 +00:00,2176,143,2022-08-27 11:19:11.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15251,2022-08-22 17:03:57.000000 +00:00,1994,285,2022-08-23 19:56:57.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15252,2022-08-22 17:04:22.000000 +00:00,1821,453,2022-08-25 16:14:22.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15253,2022-08-22 17:05:21.000000 +00:00,4143,333,2022-08-23 17:06:21.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15254,2022-08-22 17:13:07.000000 +00:00,3762,209,2022-08-24 20:55:07.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15255,2022-08-22 17:16:50.000000 +00:00,3415,84,2022-08-28 13:14:50.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15256,2022-08-22 17:20:07.000000 +00:00,1873,198,2022-08-28 11:57:07.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15257,2022-08-22 17:21:04.000000 +00:00,915,223,2022-08-30 19:13:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15258,2022-08-22 17:22:44.000000 +00:00,788,293,2022-08-25 15:54:44.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15259,2022-08-22 17:23:23.000000 +00:00,3261,488,2022-08-27 12:06:23.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15260,2022-08-22 17:24:16.000000 +00:00,3135,274,2022-08-24 20:26:16.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15261,2022-08-22 17:24:34.000000 +00:00,2200,140,2022-08-27 18:53:34.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15262,2022-08-22 17:25:21.000000 +00:00,2534,298,2022-08-28 21:19:21.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15263,2022-08-22 17:27:33.000000 +00:00,184,324,2022-08-30 13:05:33.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15264,2022-08-22 17:27:38.000000 +00:00,4459,440,2022-08-24 11:39:38.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15265,2022-08-22 17:35:59.000000 +00:00,1763,512,2022-08-28 20:18:59.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15266,2022-08-22 17:37:24.000000 +00:00,1870,124,2022-08-23 16:34:24.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15267,2022-08-22 17:37:48.000000 +00:00,2966,153,2022-08-23 23:22:48.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15268,2022-08-22 17:39:11.000000 +00:00,1245,301,2022-08-26 20:46:11.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15269,2022-08-22 17:39:44.000000 +00:00,524,275,2022-08-24 16:29:44.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15270,2022-08-22 17:48:42.000000 +00:00,4123,262,2022-08-28 14:38:42.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15271,2022-08-22 17:48:48.000000 +00:00,4232,59,2022-08-29 23:45:48.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15272,2022-08-22 17:49:40.000000 +00:00,1664,422,2022-08-28 20:22:40.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15273,2022-08-22 17:53:28.000000 +00:00,2558,422,2022-08-30 17:58:28.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15274,2022-08-22 17:55:52.000000 +00:00,3519,515,2022-08-23 19:02:52.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15275,2022-08-22 17:57:39.000000 +00:00,1522,597,2022-08-23 18:00:39.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15276,2022-08-22 17:59:01.000000 +00:00,4523,490,2022-08-23 18:49:01.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15277,2022-08-22 18:02:48.000000 +00:00,1780,217,2022-08-31 17:53:48.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15278,2022-08-22 18:06:47.000000 +00:00,2454,472,2022-08-25 00:00:47.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15279,2022-08-22 18:08:49.000000 +00:00,1088,363,2022-08-29 23:38:49.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15280,2022-08-22 18:09:52.000000 +00:00,3464,317,2022-08-27 23:39:52.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15281,2022-08-22 18:10:26.000000 +00:00,3992,543,2022-08-27 20:55:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15282,2022-02-14 15:16:03.000000 +00:00,1932,163,,1,2022-02-16 02:30:53.000000 +00:00
15283,2022-08-22 18:16:04.000000 +00:00,1688,219,2022-08-31 20:05:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15284,2022-08-22 18:17:08.000000 +00:00,2265,393,2022-08-29 12:28:08.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15285,2022-08-22 18:17:24.000000 +00:00,481,233,2022-08-24 23:25:24.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15286,2022-08-22 18:17:56.000000 +00:00,3731,74,2022-08-29 15:08:56.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15287,2022-08-22 18:19:37.000000 +00:00,308,535,2022-08-29 15:05:37.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15288,2022-08-22 18:23:58.000000 +00:00,1999,475,2022-08-26 22:28:58.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15289,2022-08-22 18:27:24.000000 +00:00,1026,513,2022-08-30 21:21:24.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15290,2022-08-22 18:28:02.000000 +00:00,270,404,2022-08-31 19:04:02.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15291,2022-08-22 18:28:04.000000 +00:00,1461,494,2022-08-26 14:07:04.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15292,2022-08-22 18:28:56.000000 +00:00,3072,337,2022-08-28 21:39:56.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15293,2022-02-14 15:16:03.000000 +00:00,1219,263,,2,2022-02-16 02:30:53.000000 +00:00
15294,2022-02-14 15:16:03.000000 +00:00,70,108,,1,2022-02-16 02:30:53.000000 +00:00
15295,2022-08-22 18:36:21.000000 +00:00,2164,186,2022-08-30 23:07:21.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15296,2022-08-22 18:37:20.000000 +00:00,2715,55,2022-08-24 14:16:20.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15297,2022-02-14 15:16:03.000000 +00:00,3192,327,,2,2022-02-16 02:30:53.000000 +00:00
15298,2022-08-22 18:41:37.000000 +00:00,1446,1,2022-08-28 21:49:37.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15299,2022-08-22 18:42:57.000000 +00:00,767,381,2022-08-23 14:29:57.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15300,2022-08-22 18:44:00.000000 +00:00,2319,399,2022-08-25 21:49:00.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15301,2022-08-22 18:44:16.000000 +00:00,619,454,2022-08-26 21:57:16.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15302,2022-08-22 18:44:53.000000 +00:00,188,320,2022-08-24 17:13:53.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15303,2022-08-22 18:44:59.000000 +00:00,1672,390,2022-08-30 20:59:59.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15304,2022-08-22 18:45:57.000000 +00:00,4332,112,2022-08-27 23:21:57.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15305,2022-08-22 18:46:05.000000 +00:00,671,529,2022-08-27 18:11:05.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15306,2022-08-22 18:46:36.000000 +00:00,521,340,2022-08-27 13:09:36.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15307,2022-08-22 18:54:26.000000 +00:00,4525,598,2022-08-29 00:38:26.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15308,2022-08-22 18:54:31.000000 +00:00,987,329,2022-08-26 22:09:31.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15309,2022-08-22 18:54:52.000000 +00:00,2743,141,2022-08-24 22:00:52.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15310,2022-08-22 18:56:41.000000 +00:00,2546,360,2022-08-24 15:32:41.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15311,2022-08-22 18:56:52.000000 +00:00,3612,176,2022-08-31 19:15:52.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15312,2022-08-22 18:58:15.000000 +00:00,2509,280,2022-08-25 18:21:15.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15313,2022-08-22 18:59:42.000000 +00:00,2587,333,2022-08-24 14:03:42.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15314,2022-02-14 15:16:03.000000 +00:00,2754,412,,1,2022-02-16 02:30:53.000000 +00:00
15315,2022-08-22 19:03:46.000000 +00:00,312,1,2022-08-30 00:51:46.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15316,2022-08-22 19:07:03.000000 +00:00,1830,422,2022-08-27 17:45:03.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15317,2022-08-22 19:14:13.000000 +00:00,2325,512,2022-08-29 17:32:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15318,2022-08-22 19:15:16.000000 +00:00,1738,60,2022-08-25 13:17:16.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15319,2022-08-22 19:17:17.000000 +00:00,3041,188,2022-08-25 00:06:17.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15320,2022-08-22 19:17:49.000000 +00:00,648,407,2022-08-28 16:31:49.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15321,2022-08-22 19:20:04.000000 +00:00,4152,384,2022-08-24 22:26:04.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15322,2022-08-22 19:20:30.000000 +00:00,3553,263,2022-08-25 00:26:30.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15323,2022-08-22 19:22:40.000000 +00:00,1153,178,2022-08-25 23:35:40.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15324,2022-08-22 19:23:13.000000 +00:00,161,93,2022-08-29 17:23:13.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15325,2022-08-22 19:27:38.000000 +00:00,3549,74,2022-08-23 14:24:38.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15326,2022-02-14 15:16:03.000000 +00:00,3320,58,,1,2022-02-16 02:30:53.000000 +00:00
15327,2022-08-22 19:31:24.000000 +00:00,1018,450,2022-08-30 22:52:24.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15328,2022-08-22 19:31:38.000000 +00:00,4546,274,2022-08-29 19:17:38.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15329,2022-08-22 19:32:39.000000 +00:00,1900,521,2022-08-23 16:15:39.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15330,2022-08-22 19:35:30.000000 +00:00,689,427,2022-08-30 20:54:30.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15331,2022-08-22 19:37:57.000000 +00:00,146,147,2022-08-25 20:56:57.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15332,2022-08-22 19:41:53.000000 +00:00,3368,162,2022-08-24 00:45:53.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15333,2022-08-22 19:44:06.000000 +00:00,1839,142,2022-08-29 21:34:06.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15334,2022-08-22 19:44:35.000000 +00:00,3882,407,2022-08-29 22:03:35.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15335,2022-08-22 19:44:55.000000 +00:00,1593,363,2022-08-28 20:43:55.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15336,2022-08-22 19:47:48.000000 +00:00,490,461,2022-08-31 17:17:48.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15337,2022-08-22 19:49:51.000000 +00:00,280,237,2022-08-26 22:27:51.000000 +00:00,1,2022-02-16 02:30:53.000000 +00:00
15338,2022-08-22 19:51:24.000000 +00:00,502,13,2022-08-24 22:41:24.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
15339,2022-08-22 19:52:12.000000 +00:00,1660,331,2022-08-25 23:36:12.000000 +00:00,2,2022-02-16 02:30:53.000000 +00:00
