inventory_id,film_id,store_id,last_update
3537,773,2,2022-02-15 10:09:17.000000 +00:00
3538,773,2,2022-02-15 10:09:17.000000 +00:00
3539,774,1,2022-02-15 10:09:17.000000 +00:00
3540,774,1,2022-02-15 10:09:17.000000 +00:00
3541,774,1,2022-02-15 10:09:17.000000 +00:00
3542,774,1,2022-02-15 10:09:17.000000 +00:00
3543,775,1,2022-02-15 10:09:17.000000 +00:00
3544,775,1,2022-02-15 10:09:17.000000 +00:00
3545,775,1,2022-02-15 10:09:17.000000 +00:00
3546,775,2,2022-02-15 10:09:17.000000 +00:00
3547,775,2,2022-02-15 10:09:17.000000 +00:00
3548,776,1,2022-02-15 10:09:17.000000 +00:00
3549,776,1,2022-02-15 10:09:17.000000 +00:00
3550,776,2,2022-02-15 10:09:17.000000 +00:00
3551,776,2,2022-02-15 10:09:17.000000 +00:00
3552,776,2,2022-02-15 10:09:17.000000 +00:00
3553,777,1,2022-02-15 10:09:17.000000 +00:00
3554,777,1,2022-02-15 10:09:17.000000 +00:00
3555,777,1,2022-02-15 10:09:17.000000 +00:00
3556,777,2,2022-02-15 10:09:17.000000 +00:00
3557,777,2,2022-02-15 10:09:17.000000 +00:00
3558,777,2,2022-02-15 10:09:17.000000 +00:00
3559,778,1,2022-02-15 10:09:17.000000 +00:00
3560,778,1,2022-02-15 10:09:17.000000 +00:00
3561,778,1,2022-02-15 10:09:17.000000 +00:00
3562,778,1,2022-02-15 10:09:17.000000 +00:00
3563,778,2,2022-02-15 10:09:17.000000 +00:00
3564,778,2,2022-02-15 10:09:17.000000 +00:00
3565,779,2,2022-02-15 10:09:17.000000 +00:00
3566,779,2,2022-02-15 10:09:17.000000 +00:00
3567,780,2,2022-02-15 10:09:17.000000 +00:00
3568,780,2,2022-02-15 10:09:17.000000 +00:00
3569,780,2,2022-02-15 10:09:17.000000 +00:00
3570,781,2,2022-02-15 10:09:17.000000 +00:00
3571,781,2,2022-02-15 10:09:17.000000 +00:00
3572,782,1,2022-02-15 10:09:17.000000 +00:00
3573,782,1,2022-02-15 10:09:17.000000 +00:00
3574,782,1,2022-02-15 10:09:17.000000 +00:00
3575,782,2,2022-02-15 10:09:17.000000 +00:00
3576,782,2,2022-02-15 10:09:17.000000 +00:00
3577,782,2,2022-02-15 10:09:17.000000 +00:00
3578,783,1,2022-02-15 10:09:17.000000 +00:00
3579,783,1,2022-02-15 10:09:17.000000 +00:00
3580,783,1,2022-02-15 10:09:17.000000 +00:00
3581,783,1,2022-02-15 10:09:17.000000 +00:00
3582,784,1,2022-02-15 10:09:17.000000 +00:00
3583,784,1,2022-02-15 10:09:17.000000 +00:00
3584,784,1,2022-02-15 10:09:17.000000 +00:00
3585,784,2,2022-02-15 10:09:17.000000 +00:00
3586,784,2,2022-02-15 10:09:17.000000 +00:00
3587,784,2,2022-02-15 10:09:17.000000 +00:00
3588,785,1,2022-02-15 10:09:17.000000 +00:00
3589,785,1,2022-02-15 10:09:17.000000 +00:00
3590,785,1,2022-02-15 10:09:17.000000 +00:00
3591,785,1,2022-02-15 10:09:17.000000 +00:00
3592,785,2,2022-02-15 10:09:17.000000 +00:00
3593,785,2,2022-02-15 10:09:17.000000 +00:00
3594,786,1,2022-02-15 10:09:17.000000 +00:00
3595,786,1,2022-02-15 10:09:17.000000 +00:00
3596,786,1,2022-02-15 10:09:17.000000 +00:00
3597,786,2,2022-02-15 10:09:17.000000 +00:00
3598,786,2,2022-02-15 10:09:17.000000 +00:00
3599,786,2,2022-02-15 10:09:17.000000 +00:00
3600,786,2,2022-02-15 10:09:17.000000 +00:00
3601,787,1,2022-02-15 10:09:17.000000 +00:00
3602,787,1,2022-02-15 10:09:17.000000 +00:00
3603,787,1,2022-02-15 10:09:17.000000 +00:00
3604,788,1,2022-02-15 10:09:17.000000 +00:00
3605,788,1,2022-02-15 10:09:17.000000 +00:00
3606,788,2,2022-02-15 10:09:17.000000 +00:00
3607,788,2,2022-02-15 10:09:17.000000 +00:00
3608,789,1,2022-02-15 10:09:17.000000 +00:00
3609,789,1,2022-02-15 10:09:17.000000 +00:00
3610,789,1,2022-02-15 10:09:17.000000 +00:00
3611,789,1,2022-02-15 10:09:17.000000 +00:00
3612,789,2,2022-02-15 10:09:17.000000 +00:00
3613,789,2,2022-02-15 10:09:17.000000 +00:00
3614,789,2,2022-02-15 10:09:17.000000 +00:00
3615,789,2,2022-02-15 10:09:17.000000 +00:00
3616,790,1,2022-02-15 10:09:17.000000 +00:00
3617,790,1,2022-02-15 10:09:17.000000 +00:00
3618,790,1,2022-02-15 10:09:17.000000 +00:00
3619,790,1,2022-02-15 10:09:17.000000 +00:00
3620,790,2,2022-02-15 10:09:17.000000 +00:00
3621,790,2,2022-02-15 10:09:17.000000 +00:00
3622,790,2,2022-02-15 10:09:17.000000 +00:00
3623,791,1,2022-02-15 10:09:17.000000 +00:00
3624,791,1,2022-02-15 10:09:17.000000 +00:00
3625,791,2,2022-02-15 10:09:17.000000 +00:00
3626,791,2,2022-02-15 10:09:17.000000 +00:00
3627,791,2,2022-02-15 10:09:17.000000 +00:00
3628,791,2,2022-02-15 10:09:17.000000 +00:00
3629,792,2,2022-02-15 10:09:17.000000 +00:00
3630,792,2,2022-02-15 10:09:17.000000 +00:00
3631,792,2,2022-02-15 10:09:17.000000 +00:00
3632,793,1,2022-02-15 10:09:17.000000 +00:00
3633,793,1,2022-02-15 10:09:17.000000 +00:00
3634,793,1,2022-02-15 10:09:17.000000 +00:00
3635,793,1,2022-02-15 10:09:17.000000 +00:00
3636,794,1,2022-02-15 10:09:17.000000 +00:00
3637,794,1,2022-02-15 10:09:17.000000 +00:00
3638,794,2,2022-02-15 10:09:17.000000 +00:00
3639,794,2,2022-02-15 10:09:17.000000 +00:00
3640,795,1,2022-02-15 10:09:17.000000 +00:00
3641,795,1,2022-02-15 10:09:17.000000 +00:00
3642,795,1,2022-02-15 10:09:17.000000 +00:00
3643,795,1,2022-02-15 10:09:17.000000 +00:00
3644,796,1,2022-02-15 10:09:17.000000 +00:00
3645,796,1,2022-02-15 10:09:17.000000 +00:00
3646,796,2,2022-02-15 10:09:17.000000 +00:00
3647,796,2,2022-02-15 10:09:17.000000 +00:00
3648,796,2,2022-02-15 10:09:17.000000 +00:00
3649,797,1,2022-02-15 10:09:17.000000 +00:00
3650,797,1,2022-02-15 10:09:17.000000 +00:00
3651,797,2,2022-02-15 10:09:17.000000 +00:00
3652,797,2,2022-02-15 10:09:17.000000 +00:00
3653,797,2,2022-02-15 10:09:17.000000 +00:00
3654,798,1,2022-02-15 10:09:17.000000 +00:00
3655,798,1,2022-02-15 10:09:17.000000 +00:00
3656,798,2,2022-02-15 10:09:17.000000 +00:00
3657,798,2,2022-02-15 10:09:17.000000 +00:00
3658,799,1,2022-02-15 10:09:17.000000 +00:00
3659,799,1,2022-02-15 10:09:17.000000 +00:00
3660,800,1,2022-02-15 10:09:17.000000 +00:00
3661,800,1,2022-02-15 10:09:17.000000 +00:00
3662,800,2,2022-02-15 10:09:17.000000 +00:00
3663,800,2,2022-02-15 10:09:17.000000 +00:00
3664,800,2,2022-02-15 10:09:17.000000 +00:00
3665,800,2,2022-02-15 10:09:17.000000 +00:00
3666,803,1,2022-02-15 10:09:17.000000 +00:00
3667,803,1,2022-02-15 10:09:17.000000 +00:00
3668,803,1,2022-02-15 10:09:17.000000 +00:00
3669,803,1,2022-02-15 10:09:17.000000 +00:00
3670,803,2,2022-02-15 10:09:17.000000 +00:00
3671,803,2,2022-02-15 10:09:17.000000 +00:00
3672,804,1,2022-02-15 10:09:17.000000 +00:00
3673,804,1,2022-02-15 10:09:17.000000 +00:00
3674,804,1,2022-02-15 10:09:17.000000 +00:00
3675,804,1,2022-02-15 10:09:17.000000 +00:00
3676,804,2,2022-02-15 10:09:17.000000 +00:00
3677,804,2,2022-02-15 10:09:17.000000 +00:00
3678,804,2,2022-02-15 10:09:17.000000 +00:00
3679,805,1,2022-02-15 10:09:17.000000 +00:00
3680,805,1,2022-02-15 10:09:17.000000 +00:00
3681,805,2,2022-02-15 10:09:17.000000 +00:00
3682,805,2,2022-02-15 10:09:17.000000 +00:00
3683,805,2,2022-02-15 10:09:17.000000 +00:00
3684,806,1,2022-02-15 10:09:17.000000 +00:00
3685,806,1,2022-02-15 10:09:17.000000 +00:00
3686,806,1,2022-02-15 10:09:17.000000 +00:00
3687,806,2,2022-02-15 10:09:17.000000 +00:00
3688,806,2,2022-02-15 10:09:17.000000 +00:00
3689,807,1,2022-02-15 10:09:17.000000 +00:00
3690,807,1,2022-02-15 10:09:17.000000 +00:00
3691,807,1,2022-02-15 10:09:17.000000 +00:00
3692,807,2,2022-02-15 10:09:17.000000 +00:00
3693,807,2,2022-02-15 10:09:17.000000 +00:00
3694,808,2,2022-02-15 10:09:17.000000 +00:00
3695,808,2,2022-02-15 10:09:17.000000 +00:00
3696,809,2,2022-02-15 10:09:17.000000 +00:00
3697,809,2,2022-02-15 10:09:17.000000 +00:00
3698,809,2,2022-02-15 10:09:17.000000 +00:00
3699,809,2,2022-02-15 10:09:17.000000 +00:00
3700,810,1,2022-02-15 10:09:17.000000 +00:00
3701,810,1,2022-02-15 10:09:17.000000 +00:00
3702,810,1,2022-02-15 10:09:17.000000 +00:00
3703,810,1,2022-02-15 10:09:17.000000 +00:00
3704,810,2,2022-02-15 10:09:17.000000 +00:00
3705,810,2,2022-02-15 10:09:17.000000 +00:00
3706,810,2,2022-02-15 10:09:17.000000 +00:00
3707,811,1,2022-02-15 10:09:17.000000 +00:00
3708,811,1,2022-02-15 10:09:17.000000 +00:00
3709,811,1,2022-02-15 10:09:17.000000 +00:00
3710,812,1,2022-02-15 10:09:17.000000 +00:00
3711,812,1,2022-02-15 10:09:17.000000 +00:00
3712,812,1,2022-02-15 10:09:17.000000 +00:00
3713,812,2,2022-02-15 10:09:17.000000 +00:00
3714,812,2,2022-02-15 10:09:17.000000 +00:00
3715,812,2,2022-02-15 10:09:17.000000 +00:00
3716,813,2,2022-02-15 10:09:17.000000 +00:00
3717,813,2,2022-02-15 10:09:17.000000 +00:00
3718,813,2,2022-02-15 10:09:17.000000 +00:00
3719,813,2,2022-02-15 10:09:17.000000 +00:00
3720,814,1,2022-02-15 10:09:17.000000 +00:00
3721,814,1,2022-02-15 10:09:17.000000 +00:00
3722,814,1,2022-02-15 10:09:17.000000 +00:00
3723,814,2,2022-02-15 10:09:17.000000 +00:00
3724,814,2,2022-02-15 10:09:17.000000 +00:00
3725,814,2,2022-02-15 10:09:17.000000 +00:00
3726,814,2,2022-02-15 10:09:17.000000 +00:00
3727,815,1,2022-02-15 10:09:17.000000 +00:00
3728,815,1,2022-02-15 10:09:17.000000 +00:00
3729,815,1,2022-02-15 10:09:17.000000 +00:00
3730,816,1,2022-02-15 10:09:17.000000 +00:00
3731,816,1,2022-02-15 10:09:17.000000 +00:00
3732,816,1,2022-02-15 10:09:17.000000 +00:00
3733,816,1,2022-02-15 10:09:17.000000 +00:00
3734,816,2,2022-02-15 10:09:17.000000 +00:00
3735,816,2,2022-02-15 10:09:17.000000 +00:00
3736,816,2,2022-02-15 10:09:17.000000 +00:00
3737,817,1,2022-02-15 10:09:17.000000 +00:00
3738,817,1,2022-02-15 10:09:17.000000 +00:00
3739,818,1,2022-02-15 10:09:17.000000 +00:00
3740,818,1,2022-02-15 10:09:17.000000 +00:00
3741,818,1,2022-02-15 10:09:17.000000 +00:00
3742,818,2,2022-02-15 10:09:17.000000 +00:00
3743,818,2,2022-02-15 10:09:17.000000 +00:00
3744,819,1,2022-02-15 10:09:17.000000 +00:00
3745,819,1,2022-02-15 10:09:17.000000 +00:00
3746,819,1,2022-02-15 10:09:17.000000 +00:00
3747,820,1,2022-02-15 10:09:17.000000 +00:00
3748,820,1,2022-02-15 10:09:17.000000 +00:00
3749,820,1,2022-02-15 10:09:17.000000 +00:00
3750,820,1,2022-02-15 10:09:17.000000 +00:00
3751,820,2,2022-02-15 10:09:17.000000 +00:00
3752,820,2,2022-02-15 10:09:17.000000 +00:00
3753,821,2,2022-02-15 10:09:17.000000 +00:00
3754,821,2,2022-02-15 10:09:17.000000 +00:00
3755,821,2,2022-02-15 10:09:17.000000 +00:00
3756,821,2,2022-02-15 10:09:17.000000 +00:00
3757,822,2,2022-02-15 10:09:17.000000 +00:00
3758,822,2,2022-02-15 10:09:17.000000 +00:00
3759,823,1,2022-02-15 10:09:17.000000 +00:00
3760,823,1,2022-02-15 10:09:17.000000 +00:00
3761,823,1,2022-02-15 10:09:17.000000 +00:00
3762,823,2,2022-02-15 10:09:17.000000 +00:00
3763,823,2,2022-02-15 10:09:17.000000 +00:00
3764,823,2,2022-02-15 10:09:17.000000 +00:00
3765,823,2,2022-02-15 10:09:17.000000 +00:00
3766,824,2,2022-02-15 10:09:17.000000 +00:00
3767,824,2,2022-02-15 10:09:17.000000 +00:00
3768,824,2,2022-02-15 10:09:17.000000 +00:00
3769,824,2,2022-02-15 10:09:17.000000 +00:00
3770,825,1,2022-02-15 10:09:17.000000 +00:00
3771,825,1,2022-02-15 10:09:17.000000 +00:00
3772,825,1,2022-02-15 10:09:17.000000 +00:00
3773,826,2,2022-02-15 10:09:17.000000 +00:00
3774,826,2,2022-02-15 10:09:17.000000 +00:00
3775,827,1,2022-02-15 10:09:17.000000 +00:00
3776,827,1,2022-02-15 10:09:17.000000 +00:00
3777,827,2,2022-02-15 10:09:17.000000 +00:00
3778,827,2,2022-02-15 10:09:17.000000 +00:00
3779,827,2,2022-02-15 10:09:17.000000 +00:00
3780,827,2,2022-02-15 10:09:17.000000 +00:00
3781,828,2,2022-02-15 10:09:17.000000 +00:00
3782,828,2,2022-02-15 10:09:17.000000 +00:00
3783,828,2,2022-02-15 10:09:17.000000 +00:00
3784,828,2,2022-02-15 10:09:17.000000 +00:00
3785,829,1,2022-02-15 10:09:17.000000 +00:00
3786,829,1,2022-02-15 10:09:17.000000 +00:00
3787,829,2,2022-02-15 10:09:17.000000 +00:00
3788,829,2,2022-02-15 10:09:17.000000 +00:00
3789,829,2,2022-02-15 10:09:17.000000 +00:00
3790,830,2,2022-02-15 10:09:17.000000 +00:00
3791,830,2,2022-02-15 10:09:17.000000 +00:00
3792,830,2,2022-02-15 10:09:17.000000 +00:00
3793,830,2,2022-02-15 10:09:17.000000 +00:00
3794,831,1,2022-02-15 10:09:17.000000 +00:00
3795,831,1,2022-02-15 10:09:17.000000 +00:00
3796,831,1,2022-02-15 10:09:17.000000 +00:00
3797,832,1,2022-02-15 10:09:17.000000 +00:00
3798,832,1,2022-02-15 10:09:17.000000 +00:00
3799,832,1,2022-02-15 10:09:17.000000 +00:00
3800,832,1,2022-02-15 10:09:17.000000 +00:00
3801,833,1,2022-02-15 10:09:17.000000 +00:00
3802,833,1,2022-02-15 10:09:17.000000 +00:00
3803,833,1,2022-02-15 10:09:17.000000 +00:00
3804,833,2,2022-02-15 10:09:17.000000 +00:00
3805,833,2,2022-02-15 10:09:17.000000 +00:00
3806,833,2,2022-02-15 10:09:17.000000 +00:00
3807,833,2,2022-02-15 10:09:17.000000 +00:00
3808,834,2,2022-02-15 10:09:17.000000 +00:00
3809,834,2,2022-02-15 10:09:17.000000 +00:00
3810,834,2,2022-02-15 10:09:17.000000 +00:00
3811,835,1,2022-02-15 10:09:17.000000 +00:00
3812,835,1,2022-02-15 10:09:17.000000 +00:00
3813,835,1,2022-02-15 10:09:17.000000 +00:00
3814,835,1,2022-02-15 10:09:17.000000 +00:00
3815,835,2,2022-02-15 10:09:17.000000 +00:00
3816,835,2,2022-02-15 10:09:17.000000 +00:00
3817,835,2,2022-02-15 10:09:17.000000 +00:00
3818,835,2,2022-02-15 10:09:17.000000 +00:00
3819,836,1,2022-02-15 10:09:17.000000 +00:00
3820,836,1,2022-02-15 10:09:17.000000 +00:00
3821,836,1,2022-02-15 10:09:17.000000 +00:00
3822,837,2,2022-02-15 10:09:17.000000 +00:00
3823,837,2,2022-02-15 10:09:17.000000 +00:00
3824,837,2,2022-02-15 10:09:17.000000 +00:00
3825,838,1,2022-02-15 10:09:17.000000 +00:00
3826,838,1,2022-02-15 10:09:17.000000 +00:00
3827,838,2,2022-02-15 10:09:17.000000 +00:00
3828,838,2,2022-02-15 10:09:17.000000 +00:00
3829,838,2,2022-02-15 10:09:17.000000 +00:00
3830,838,2,2022-02-15 10:09:17.000000 +00:00
3831,839,2,2022-02-15 10:09:17.000000 +00:00
3832,839,2,2022-02-15 10:09:17.000000 +00:00
3833,840,1,2022-02-15 10:09:17.000000 +00:00
3834,840,1,2022-02-15 10:09:17.000000 +00:00
3835,840,1,2022-02-15 10:09:17.000000 +00:00
3836,840,1,2022-02-15 10:09:17.000000 +00:00
3837,841,1,2022-02-15 10:09:17.000000 +00:00
3838,841,1,2022-02-15 10:09:17.000000 +00:00
3839,841,1,2022-02-15 10:09:17.000000 +00:00
3840,841,2,2022-02-15 10:09:17.000000 +00:00
3841,841,2,2022-02-15 10:09:17.000000 +00:00
3842,841,2,2022-02-15 10:09:17.000000 +00:00
3843,841,2,2022-02-15 10:09:17.000000 +00:00
3844,842,1,2022-02-15 10:09:17.000000 +00:00
3845,842,1,2022-02-15 10:09:17.000000 +00:00
3846,842,2,2022-02-15 10:09:17.000000 +00:00
3847,842,2,2022-02-15 10:09:17.000000 +00:00
3848,843,1,2022-02-15 10:09:17.000000 +00:00
3849,843,1,2022-02-15 10:09:17.000000 +00:00
3850,843,1,2022-02-15 10:09:17.000000 +00:00
3851,843,1,2022-02-15 10:09:17.000000 +00:00
3852,843,2,2022-02-15 10:09:17.000000 +00:00
3853,843,2,2022-02-15 10:09:17.000000 +00:00
3854,843,2,2022-02-15 10:09:17.000000 +00:00
3855,844,1,2022-02-15 10:09:17.000000 +00:00
3856,844,1,2022-02-15 10:09:17.000000 +00:00
3857,844,2,2022-02-15 10:09:17.000000 +00:00
3858,844,2,2022-02-15 10:09:17.000000 +00:00
3859,845,1,2022-02-15 10:09:17.000000 +00:00
3860,845,1,2022-02-15 10:09:17.000000 +00:00
3861,845,1,2022-02-15 10:09:17.000000 +00:00
3862,845,1,2022-02-15 10:09:17.000000 +00:00
3863,845,2,2022-02-15 10:09:17.000000 +00:00
3864,845,2,2022-02-15 10:09:17.000000 +00:00
3865,845,2,2022-02-15 10:09:17.000000 +00:00
3866,846,1,2022-02-15 10:09:17.000000 +00:00
3867,846,1,2022-02-15 10:09:17.000000 +00:00
3868,846,1,2022-02-15 10:09:17.000000 +00:00
3869,846,1,2022-02-15 10:09:17.000000 +00:00
3870,846,2,2022-02-15 10:09:17.000000 +00:00
3871,846,2,2022-02-15 10:09:17.000000 +00:00
3872,846,2,2022-02-15 10:09:17.000000 +00:00
3873,846,2,2022-02-15 10:09:17.000000 +00:00
3874,847,2,2022-02-15 10:09:17.000000 +00:00
3875,847,2,2022-02-15 10:09:17.000000 +00:00
3876,847,2,2022-02-15 10:09:17.000000 +00:00
3877,847,2,2022-02-15 10:09:17.000000 +00:00
3878,848,1,2022-02-15 10:09:17.000000 +00:00
3879,848,1,2022-02-15 10:09:17.000000 +00:00
3880,848,1,2022-02-15 10:09:17.000000 +00:00
3881,849,1,2022-02-15 10:09:17.000000 +00:00
3882,849,1,2022-02-15 10:09:17.000000 +00:00
3883,849,1,2022-02-15 10:09:17.000000 +00:00
3884,849,1,2022-02-15 10:09:17.000000 +00:00
3885,849,2,2022-02-15 10:09:17.000000 +00:00
3886,849,2,2022-02-15 10:09:17.000000 +00:00
3887,849,2,2022-02-15 10:09:17.000000 +00:00
3888,849,2,2022-02-15 10:09:17.000000 +00:00
3889,850,1,2022-02-15 10:09:17.000000 +00:00
3890,850,1,2022-02-15 10:09:17.000000 +00:00
3891,850,1,2022-02-15 10:09:17.000000 +00:00
3892,850,2,2022-02-15 10:09:17.000000 +00:00
3893,850,2,2022-02-15 10:09:17.000000 +00:00
3894,850,2,2022-02-15 10:09:17.000000 +00:00
3895,850,2,2022-02-15 10:09:17.000000 +00:00
3896,851,1,2022-02-15 10:09:17.000000 +00:00
3897,851,1,2022-02-15 10:09:17.000000 +00:00
3898,851,1,2022-02-15 10:09:17.000000 +00:00
3899,851,2,2022-02-15 10:09:17.000000 +00:00
3900,851,2,2022-02-15 10:09:17.000000 +00:00
3901,851,2,2022-02-15 10:09:17.000000 +00:00
3902,852,1,2022-02-15 10:09:17.000000 +00:00
3903,852,1,2022-02-15 10:09:17.000000 +00:00
3904,852,1,2022-02-15 10:09:17.000000 +00:00
3905,852,1,2022-02-15 10:09:17.000000 +00:00
3906,852,2,2022-02-15 10:09:17.000000 +00:00
3907,852,2,2022-02-15 10:09:17.000000 +00:00
3908,852,2,2022-02-15 10:09:17.000000 +00:00
3909,853,1,2022-02-15 10:09:17.000000 +00:00
3910,853,1,2022-02-15 10:09:17.000000 +00:00
3911,853,1,2022-02-15 10:09:17.000000 +00:00
3912,854,2,2022-02-15 10:09:17.000000 +00:00
3913,854,2,2022-02-15 10:09:17.000000 +00:00
3914,854,2,2022-02-15 10:09:17.000000 +00:00
3915,854,2,2022-02-15 10:09:17.000000 +00:00
3916,855,1,2022-02-15 10:09:17.000000 +00:00
3917,855,1,2022-02-15 10:09:17.000000 +00:00
3918,855,2,2022-02-15 10:09:17.000000 +00:00
3919,855,2,2022-02-15 10:09:17.000000 +00:00
3920,856,1,2022-02-15 10:09:17.000000 +00:00
3921,856,1,2022-02-15 10:09:17.000000 +00:00
3922,856,1,2022-02-15 10:09:17.000000 +00:00
3923,856,1,2022-02-15 10:09:17.000000 +00:00
3924,856,2,2022-02-15 10:09:17.000000 +00:00
3925,856,2,2022-02-15 10:09:17.000000 +00:00
3926,856,2,2022-02-15 10:09:17.000000 +00:00
3927,856,2,2022-02-15 10:09:17.000000 +00:00
3928,857,1,2022-02-15 10:09:17.000000 +00:00
3929,857,1,2022-02-15 10:09:17.000000 +00:00
3930,857,1,2022-02-15 10:09:17.000000 +00:00
3931,857,2,2022-02-15 10:09:17.000000 +00:00
3932,857,2,2022-02-15 10:09:17.000000 +00:00
3933,857,2,2022-02-15 10:09:17.000000 +00:00
3934,857,2,2022-02-15 10:09:17.000000 +00:00
3935,858,2,2022-02-15 10:09:17.000000 +00:00
3936,858,2,2022-02-15 10:09:17.000000 +00:00
3937,858,2,2022-02-15 10:09:17.000000 +00:00
3938,858,2,2022-02-15 10:09:17.000000 +00:00
3939,859,1,2022-02-15 10:09:17.000000 +00:00
3940,859,1,2022-02-15 10:09:17.000000 +00:00
3941,859,1,2022-02-15 10:09:17.000000 +00:00
3942,859,2,2022-02-15 10:09:17.000000 +00:00
3943,859,2,2022-02-15 10:09:17.000000 +00:00
3944,859,2,2022-02-15 10:09:17.000000 +00:00
3945,861,1,2022-02-15 10:09:17.000000 +00:00
3946,861,1,2022-02-15 10:09:17.000000 +00:00
3947,861,1,2022-02-15 10:09:17.000000 +00:00
3948,861,2,2022-02-15 10:09:17.000000 +00:00
3949,861,2,2022-02-15 10:09:17.000000 +00:00
3950,861,2,2022-02-15 10:09:17.000000 +00:00
3951,862,1,2022-02-15 10:09:17.000000 +00:00
3952,862,1,2022-02-15 10:09:17.000000 +00:00
3953,862,1,2022-02-15 10:09:17.000000 +00:00
3954,862,2,2022-02-15 10:09:17.000000 +00:00
3955,862,2,2022-02-15 10:09:17.000000 +00:00
3956,863,1,2022-02-15 10:09:17.000000 +00:00
3957,863,1,2022-02-15 10:09:17.000000 +00:00
3958,863,1,2022-02-15 10:09:17.000000 +00:00
3959,863,1,2022-02-15 10:09:17.000000 +00:00
3960,863,2,2022-02-15 10:09:17.000000 +00:00
3961,863,2,2022-02-15 10:09:17.000000 +00:00
3962,863,2,2022-02-15 10:09:17.000000 +00:00
3963,864,1,2022-02-15 10:09:17.000000 +00:00
3964,864,1,2022-02-15 10:09:17.000000 +00:00
3965,864,1,2022-02-15 10:09:17.000000 +00:00
3966,864,1,2022-02-15 10:09:17.000000 +00:00
3967,864,2,2022-02-15 10:09:17.000000 +00:00
3968,864,2,2022-02-15 10:09:17.000000 +00:00
3969,865,1,2022-02-15 10:09:17.000000 +00:00
3970,865,1,2022-02-15 10:09:17.000000 +00:00
3971,865,1,2022-02-15 10:09:17.000000 +00:00
3972,865,1,2022-02-15 10:09:17.000000 +00:00
3973,865,2,2022-02-15 10:09:17.000000 +00:00
3974,865,2,2022-02-15 10:09:17.000000 +00:00
3975,866,2,2022-02-15 10:09:17.000000 +00:00
3976,866,2,2022-02-15 10:09:17.000000 +00:00
3977,867,1,2022-02-15 10:09:17.000000 +00:00
3978,867,1,2022-02-15 10:09:17.000000 +00:00
3979,867,1,2022-02-15 10:09:17.000000 +00:00
3980,867,1,2022-02-15 10:09:17.000000 +00:00
3981,868,1,2022-02-15 10:09:17.000000 +00:00
3982,868,1,2022-02-15 10:09:17.000000 +00:00
3983,868,1,2022-02-15 10:09:17.000000 +00:00
3984,869,1,2022-02-15 10:09:17.000000 +00:00
3985,869,1,2022-02-15 10:09:17.000000 +00:00
3986,869,1,2022-02-15 10:09:17.000000 +00:00
3987,869,1,2022-02-15 10:09:17.000000 +00:00
3988,869,2,2022-02-15 10:09:17.000000 +00:00
3989,869,2,2022-02-15 10:09:17.000000 +00:00
3990,869,2,2022-02-15 10:09:17.000000 +00:00
3991,870,1,2022-02-15 10:09:17.000000 +00:00
3992,870,1,2022-02-15 10:09:17.000000 +00:00
3993,870,1,2022-02-15 10:09:17.000000 +00:00
3994,870,1,2022-02-15 10:09:17.000000 +00:00
3995,870,2,2022-02-15 10:09:17.000000 +00:00
3996,870,2,2022-02-15 10:09:17.000000 +00:00
3997,870,2,2022-02-15 10:09:17.000000 +00:00
3998,870,2,2022-02-15 10:09:17.000000 +00:00
3999,871,1,2022-02-15 10:09:17.000000 +00:00
4000,871,1,2022-02-15 10:09:17.000000 +00:00
4001,871,2,2022-02-15 10:09:17.000000 +00:00
4002,871,2,2022-02-15 10:09:17.000000 +00:00
4003,871,2,2022-02-15 10:09:17.000000 +00:00
4004,872,2,2022-02-15 10:09:17.000000 +00:00
4005,872,2,2022-02-15 10:09:17.000000 +00:00
4006,872,2,2022-02-15 10:09:17.000000 +00:00
4007,873,1,2022-02-15 10:09:17.000000 +00:00
4008,873,1,2022-02-15 10:09:17.000000 +00:00
4009,873,1,2022-02-15 10:09:17.000000 +00:00
4010,873,1,2022-02-15 10:09:17.000000 +00:00
4011,873,2,2022-02-15 10:09:17.000000 +00:00
4012,873,2,2022-02-15 10:09:17.000000 +00:00
4013,873,2,2022-02-15 10:09:17.000000 +00:00
4014,873,2,2022-02-15 10:09:17.000000 +00:00
4015,875,1,2022-02-15 10:09:17.000000 +00:00
4016,875,1,2022-02-15 10:09:17.000000 +00:00
4017,875,1,2022-02-15 10:09:17.000000 +00:00
4018,875,2,2022-02-15 10:09:17.000000 +00:00
4019,875,2,2022-02-15 10:09:17.000000 +00:00
4020,875,2,2022-02-15 10:09:17.000000 +00:00
4021,875,2,2022-02-15 10:09:17.000000 +00:00
4022,876,1,2022-02-15 10:09:17.000000 +00:00
4023,876,1,2022-02-15 10:09:17.000000 +00:00
4024,877,1,2022-02-15 10:09:17.000000 +00:00
4025,877,1,2022-02-15 10:09:17.000000 +00:00
4026,877,1,2022-02-15 10:09:17.000000 +00:00
4027,877,2,2022-02-15 10:09:17.000000 +00:00
4028,877,2,2022-02-15 10:09:17.000000 +00:00
4029,878,2,2022-02-15 10:09:17.000000 +00:00
4030,878,2,2022-02-15 10:09:17.000000 +00:00
4031,878,2,2022-02-15 10:09:17.000000 +00:00
4032,878,2,2022-02-15 10:09:17.000000 +00:00
4033,879,1,2022-02-15 10:09:17.000000 +00:00
4034,879,1,2022-02-15 10:09:17.000000 +00:00
4035,879,1,2022-02-15 10:09:17.000000 +00:00
