payment_id,customer_id,staff_id,rental_id,amount,payment_date
19887,305,1,10981,2.99,2022-07-21 11:13:32.501180 +00:00
19890,305,2,12592,3.99,2022-07-27 07:49:28.895489 +00:00
19898,306,2,11674,6.99,2022-07-10 11:41:52.619797 +00:00
19909,307,1,10745,2.99,2022-07-05 14:04:38.897382 +00:00
19912,307,2,13365,6.99,2022-07-09 13:32:03.216961 +00:00
19918,308,1,11765,2.99,2022-07-01 12:07:37.109695 +00:00
19925,308,1,15243,4.99,2022-07-18 20:50:54.724775 +00:00
19931,309,2,11964,6.99,2022-07-19 02:18:25.375136 +00:00
19939,310,2,12710,7.99,2022-07-02 00:12:40.727421 +00:00
19941,310,1,14972,5.99,2022-07-25 23:32:15.028207 +00:00
19952,312,1,12186,2.99,2022-07-04 01:25:57.034504 +00:00
19955,312,1,14504,3.99,2022-07-09 15:15:20.439024 +00:00
19958,313,2,10237,5.99,2022-07-15 02:29:34.591933 +00:00
19965,313,1,15340,0.99,2022-07-22 09:45:07.963799 +00:00
19969,314,2,13120,3.99,2022-07-12 15:10:39.091429 +00:00
19978,315,2,11254,0.99,2022-07-24 19:07:05.138872 +00:00
19996,317,2,14385,0.99,2022-07-14 07:49:25.908750 +00:00
20033,323,1,12169,2.99,2022-07-26 12:20:36.017167 +00:00
20036,323,1,14957,3.99,2022-07-25 01:13:07.138542 +00:00
20079,328,1,13907,3.99,2022-07-02 12:36:04.528879 +00:00
20087,329,1,11130,2.99,2022-07-26 23:52:48.338385 +00:00
20088,329,2,11169,3.99,2022-07-27 00:26:25.498724 +00:00
20103,331,1,13795,0.99,2022-07-04 18:10:45.585105 +00:00
20110,332,2,10439,0.99,2022-07-09 11:31:47.113844 +00:00
20115,332,2,14783,4.99,2022-07-08 04:25:27.359203 +00:00
20132,334,2,13325,4.99,2022-07-12 03:01:17.441327 +00:00
20133,334,1,13876,2.99,2022-07-12 11:41:41.122658 +00:00
20145,336,2,11743,2.99,2022-07-10 03:41:20.124990 +00:00
20148,336,2,12926,3.99,2022-07-05 14:48:53.558086 +00:00
20149,336,2,13066,0.99,2022-07-25 00:17:02.322570 +00:00
20155,337,2,10765,0.99,2022-07-11 07:52:57.893505 +00:00
20157,337,1,11734,3.99,2022-07-09 18:39:40.857117 +00:00
20172,338,1,14619,2.99,2022-07-02 02:41:02.309888 +00:00
20182,339,1,13575,5.99,2022-07-08 12:08:18.770918 +00:00
20188,340,2,10674,3.99,2022-07-19 00:20:06.213597 +00:00
20191,340,2,12598,4.99,2022-07-02 21:01:51.244458 +00:00
20195,340,1,14457,4.99,2022-07-15 17:58:13.509349 +00:00
20199,340,1,15378,9.99,2022-07-16 22:03:24.127767 +00:00
20219,342,1,13755,2.99,2022-07-23 17:11:29.888585 +00:00
20221,342,2,14096,2.99,2022-07-02 22:42:25.971462 +00:00
20230,343,2,13522,3.99,2022-07-27 10:29:05.267040 +00:00
20247,346,2,10389,3.99,2022-07-06 15:48:44.848039 +00:00
20250,346,1,11375,4.99,2022-07-11 08:59:34.065531 +00:00
20253,346,2,15459,2.99,2022-07-23 04:35:56.223476 +00:00
20256,346,2,15825,5.99,2022-07-14 14:21:06.628338 +00:00
20258,347,2,11738,8.99,2022-07-18 11:19:08.341197 +00:00
20260,347,2,12399,10.99,2022-07-20 15:33:15.569843 +00:00
20264,347,2,15426,2.99,2022-07-14 00:27:53.663425 +00:00
20270,348,2,12564,2.99,2022-07-20 06:49:28.315573 +00:00
20278,348,2,14937,7.99,2022-07-26 01:01:33.348826 +00:00
20282,349,2,11192,4.99,2022-07-24 00:09:36.472659 +00:00
20302,351,2,11127,0.99,2022-07-02 00:34:48.701722 +00:00
20310,352,2,11986,0.99,2022-07-24 11:03:34.807880 +00:00
20315,353,1,11186,0.99,2022-07-24 16:12:56.398650 +00:00
20323,353,2,15676,2.99,2022-07-15 17:04:03.563094 +00:00
20330,354,1,14840,5.99,2022-07-02 02:14:03.252248 +00:00
20339,356,1,11535,3.99,2022-07-12 23:19:59.736102 +00:00
20342,356,2,12876,2.99,2022-07-17 10:57:14.808371 +00:00
20358,358,2,11149,5.99,2022-07-09 01:00:37.654186 +00:00
20366,359,1,14258,1.99,2022-07-15 23:17:48.156634 +00:00
20369,359,1,15148,4.99,2022-07-25 00:13:39.587616 +00:00
20370,359,1,15453,1.99,2022-07-18 15:48:42.808855 +00:00
20379,360,2,13894,7.99,2022-07-04 17:45:15.059373 +00:00
20381,360,1,15310,2.99,2022-07-10 08:49:04.909417 +00:00
20382,361,1,10414,0.99,2022-07-01 07:39:12.376811 +00:00
20396,362,2,12244,4.99,2022-07-12 02:53:27.019947 +00:00
20410,363,1,14694,2.99,2022-07-24 16:03:41.963815 +00:00
20414,364,2,10290,5.99,2022-07-23 22:31:57.055397 +00:00
20424,365,2,12322,2.99,2022-07-19 00:03:38.987399 +00:00
20442,367,2,10344,4.99,2022-07-24 19:17:27.087533 +00:00
20445,367,2,12373,8.99,2022-07-17 20:50:17.277672 +00:00
20448,367,1,14413,6.99,2022-07-16 02:59:17.130021 +00:00
20457,368,2,13378,0.99,2022-07-20 08:28:47.986588 +00:00
20463,369,1,10299,0.99,2022-07-08 13:34:51.505184 +00:00
20464,369,2,10359,3.99,2022-07-08 13:12:35.606277 +00:00
20471,370,1,11540,1.99,2022-07-07 13:19:06.916028 +00:00
20472,370,2,11925,0.99,2022-07-27 08:09:20.664924 +00:00
20476,370,2,14786,2.99,2022-07-12 06:14:25.109330 +00:00
20479,370,1,15982,5.99,2022-07-05 21:28:29.827137 +00:00
20485,371,1,13191,4.99,2022-07-13 05:11:22.168468 +00:00
20491,372,2,11438,3.99,2022-07-23 16:50:44.485759 +00:00
20498,372,1,14211,4.99,2022-07-06 10:33:38.808288 +00:00
20509,373,2,12536,5.99,2022-07-08 03:08:39.181538 +00:00
20542,376,2,11792,4.99,2022-07-24 08:58:43.408029 +00:00
20552,377,1,12549,4.99,2022-07-22 01:08:41.980288 +00:00
20564,379,2,11457,3.99,2022-07-18 21:39:40.767498 +00:00
20565,379,1,12503,4.99,2022-07-05 13:12:26.842730 +00:00
20566,379,1,13334,0.99,2022-07-19 14:39:26.860762 +00:00
20567,379,2,13397,7.99,2022-07-11 13:25:10.400441 +00:00
20569,379,1,14011,5.99,2022-07-01 14:19:19.215931 +00:00
20584,380,2,15175,5.99,2022-07-20 05:23:14.801171 +00:00
20589,381,1,10608,0.99,2022-07-19 05:08:29.348613 +00:00
20591,381,1,11519,2.99,2022-07-23 23:04:42.211479 +00:00
20593,381,2,12237,4.99,2022-07-03 16:45:17.091933 +00:00
20602,382,2,10327,3.99,2022-07-19 13:06:19.013226 +00:00
20605,382,1,14009,4.99,2022-07-15 14:36:20.811339 +00:00
20606,382,2,14300,4.99,2022-07-06 09:02:22.501886 +00:00
20614,383,1,12735,4.99,2022-07-01 13:42:23.509365 +00:00
20615,383,2,14039,4.99,2022-07-22 01:02:02.633906 +00:00
20621,384,2,14416,2.99,2022-07-02 16:43:24.417210 +00:00
20622,384,1,14841,0.99,2022-07-08 06:54:49.172853 +00:00
20624,384,2,15321,4.99,2022-07-04 01:44:22.161766 +00:00
20628,385,1,11021,2.99,2022-07-14 16:42:11.042106 +00:00
20630,385,2,12310,2.99,2022-07-22 10:54:28.967357 +00:00
20640,386,2,12961,2.99,2022-07-16 14:38:25.347980 +00:00
20644,386,1,15949,0.99,2022-07-16 15:17:42.837738 +00:00
20647,387,2,11682,2.99,2022-07-20 20:52:35.787248 +00:00
20656,388,2,11604,0.99,2022-07-16 21:23:17.543069 +00:00
20676,389,2,16011,9.99,2022-07-08 00:49:25.881694 +00:00
20678,390,2,12803,2.99,2022-07-08 20:16:31.806542 +00:00
20679,390,1,13413,3.99,2022-07-13 15:21:18.524054 +00:00
20683,390,2,13591,3.99,2022-07-24 03:05:09.558957 +00:00
20684,390,2,13618,7.99,2022-07-03 20:47:29.375279 +00:00
20685,390,2,13893,5.99,2022-07-05 07:18:07.463602 +00:00
20686,390,2,15222,4.99,2022-07-12 09:31:38.012526 +00:00
20687,390,2,15303,8.99,2022-07-17 00:31:24.132664 +00:00
20691,391,2,11434,2.99,2022-07-03 12:41:59.394916 +00:00
20700,392,2,12102,6.99,2022-07-26 02:18:24.096733 +00:00
20706,392,2,14369,0.99,2022-07-07 15:01:11.923359 +00:00
20707,392,2,14438,5.99,2022-07-06 05:10:54.515095 +00:00
20714,393,2,13788,1.99,2022-07-11 21:03:13.774583 +00:00
20719,394,1,10319,4.99,2022-07-15 00:04:31.926133 +00:00
20723,394,1,12389,4.99,2022-07-22 01:43:40.342478 +00:00
20726,394,1,14605,0.99,2022-07-09 05:23:02.100934 +00:00
20733,396,2,10610,0.99,2022-07-19 12:00:53.834931 +00:00
20736,396,2,13355,4.99,2022-07-09 21:54:18.451330 +00:00
20740,396,2,14778,5.99,2022-07-25 02:18:24.764061 +00:00
20751,397,2,12726,2.99,2022-07-21 22:42:35.065315 +00:00
20752,397,1,12772,4.99,2022-07-11 18:07:33.962905 +00:00
20759,398,2,13643,4.99,2022-07-22 07:08:58.930271 +00:00
20762,399,2,10960,5.99,2022-07-17 12:42:19.740947 +00:00
20773,400,1,11600,5.99,2022-07-15 14:34:03.595937 +00:00
20775,400,2,13449,2.99,2022-07-12 00:10:11.847417 +00:00
20776,400,1,14775,2.99,2022-07-20 19:49:43.394518 +00:00
20781,401,2,12479,4.99,2022-07-03 21:01:58.338599 +00:00
20787,401,1,15927,0.99,2022-07-13 12:12:37.516534 +00:00
20798,403,2,11460,0.99,2022-07-23 15:17:28.484051 +00:00
20808,404,1,12325,5.99,2022-07-17 13:05:57.091184 +00:00
20813,404,2,14835,5.99,2022-07-10 04:07:07.671410 +00:00
20817,404,2,15290,10.99,2022-07-27 07:45:40.118915 +00:00
20832,406,2,12505,5.99,2022-07-14 14:04:50.100269 +00:00
20833,406,2,14205,6.99,2022-07-12 16:05:45.055357 +00:00
20836,407,2,10774,4.99,2022-07-20 00:33:18.892922 +00:00
20840,407,2,11518,4.99,2022-07-03 07:54:30.544245 +00:00
20847,407,2,15320,0.99,2022-07-13 07:12:32.715194 +00:00
20848,407,2,15334,1.99,2022-07-03 16:27:41.810810 +00:00
20868,410,1,11107,0.99,2022-07-23 06:19:29.229960 +00:00
20871,410,1,11694,6.99,2022-07-01 14:32:18.523381 +00:00
20872,410,2,12955,8.99,2022-07-09 03:37:36.428142 +00:00
20882,410,1,15518,4.99,2022-07-15 10:21:02.387806 +00:00
20885,411,2,13634,0.99,2022-07-03 10:21:39.826574 +00:00
20891,412,2,10381,2.99,2022-07-22 00:01:07.907562 +00:00
20895,412,1,14535,6.99,2022-07-04 11:52:14.752482 +00:00
20899,413,1,10909,2.99,2022-07-18 12:06:21.168982 +00:00
20916,414,2,13494,2.99,2022-07-21 15:43:41.156773 +00:00
20917,414,2,13657,4.99,2022-07-14 15:11:26.454965 +00:00
20922,415,2,11310,1.99,2022-07-07 02:16:39.903018 +00:00
20924,415,2,12588,2.99,2022-07-24 07:18:45.161717 +00:00
20942,417,1,10478,0.99,2022-07-10 20:58:49.720325 +00:00
20944,417,1,11291,6.99,2022-07-01 03:51:27.684190 +00:00
20962,418,1,11769,2.99,2022-07-15 20:40:22.682138 +00:00
20965,418,1,13537,2.99,2022-07-10 03:43:51.883512 +00:00
20969,418,2,14860,2.99,2022-07-15 10:36:31.745663 +00:00
21006,422,1,15272,3.99,2022-07-01 17:17:59.317474 +00:00
21014,423,2,14902,4.99,2022-07-25 13:40:24.305914 +00:00
21024,424,2,15113,0.99,2022-07-19 23:58:44.483810 +00:00
21025,424,2,15941,9.99,2022-07-18 22:36:35.972694 +00:00
21029,425,2,14881,4.99,2022-07-18 07:47:32.617762 +00:00
21030,425,1,15064,0.99,2022-07-12 18:59:39.612970 +00:00
21042,426,2,14826,2.99,2022-07-02 15:58:40.295388 +00:00
21049,427,1,14287,3.99,2022-07-20 20:18:49.373869 +00:00
21056,429,2,14495,4.99,2022-07-15 14:01:16.214811 +00:00
21057,430,1,12723,0.99,2022-07-26 05:24:52.538693 +00:00
21063,430,1,15031,4.99,2022-07-13 14:23:20.883896 +00:00
21079,433,1,11664,2.99,2022-07-23 15:55:40.969828 +00:00
21080,433,2,12669,6.99,2022-07-16 22:39:46.311160 +00:00
21087,434,1,11242,3.99,2022-07-25 18:10:51.478919 +00:00
21088,434,1,11867,2.99,2022-07-21 08:17:12.600714 +00:00
21090,434,2,12146,2.99,2022-07-04 05:00:30.970760 +00:00
21115,436,2,13382,7.99,2022-07-14 22:23:58.068715 +00:00
21120,436,2,15766,4.99,2022-07-06 04:39:35.323346 +00:00
21121,437,2,10249,0.99,2022-07-20 11:14:28.626149 +00:00
21122,437,2,11417,3.99,2022-07-11 18:04:35.497135 +00:00
21126,437,1,13905,1.99,2022-07-24 22:30:21.478205 +00:00
21127,437,1,14993,1.99,2022-07-08 12:26:56.396574 +00:00
21135,438,2,14582,5.99,2022-07-24 01:54:25.036120 +00:00
21145,439,2,13358,4.99,2022-07-15 16:30:19.580610 +00:00
21148,439,2,15162,4.99,2022-07-09 01:07:14.286705 +00:00
21152,440,2,12403,6.99,2022-07-10 07:18:01.461060 +00:00
21164,441,1,13932,4.99,2022-07-25 09:34:31.301311 +00:00
21169,442,1,12948,0.99,2022-07-17 20:38:04.598196 +00:00
21178,443,1,12415,4.99,2022-07-05 22:21:18.882046 +00:00
21181,443,1,14561,2.99,2022-07-01 16:24:18.877150 +00:00
21183,443,1,15182,0.99,2022-07-15 01:58:42.467167 +00:00
21184,443,2,15393,4.99,2022-07-09 18:32:25.668896 +00:00
21196,444,1,13924,0.99,2022-07-16 01:27:30.099983 +00:00
21204,445,1,11868,4.99,2022-07-04 05:05:16.469775 +00:00
21207,445,1,14612,6.99,2022-07-14 06:41:54.058900 +00:00
21208,445,2,14673,2.99,2022-07-12 05:03:28.900638 +00:00
21210,445,1,14955,4.99,2022-07-25 01:07:40.407746 +00:00
21215,446,2,12253,0.99,2022-07-26 11:28:50.991635 +00:00
21219,447,1,10425,2.99,2022-07-08 13:20:58.540548 +00:00
21234,448,1,13220,2.99,2022-07-17 03:23:40.066603 +00:00
21236,448,1,13982,3.99,2022-07-15 20:12:36.231769 +00:00
21240,448,1,15427,4.99,2022-07-08 08:51:38.842944 +00:00
21244,449,2,10688,6.99,2022-07-19 17:17:31.027817 +00:00
21257,451,2,10337,8.99,2022-07-12 16:14:15.863051 +00:00
21279,452,1,14660,0.99,2022-07-03 11:22:17.281457 +00:00
21288,453,1,14652,4.99,2022-07-06 20:39:40.185205 +00:00
21294,454,2,13513,2.99,2022-07-03 05:12:41.601192 +00:00
21302,455,1,10436,0.99,2022-07-23 10:20:58.737392 +00:00
21305,455,1,12314,4.99,2022-07-26 05:06:13.109095 +00:00
21320,456,1,15910,2.99,2022-07-13 04:58:12.830592 +00:00
21330,458,2,11138,2.99,2022-07-22 23:26:55.507552 +00:00
21332,458,2,12768,0.99,2022-07-19 11:01:26.409927 +00:00
21334,458,2,13487,2.99,2022-07-07 04:59:46.589870 +00:00
21338,459,1,10233,6.99,2022-07-18 01:48:19.447486 +00:00
21358,460,2,13920,5.99,2022-07-21 13:18:21.559459 +00:00
21359,460,2,14864,0.99,2022-07-14 14:10:03.693342 +00:00
21363,461,2,11063,0.99,2022-07-04 00:43:42.366174 +00:00
21365,461,2,12022,2.99,2022-07-14 23:12:07.230767 +00:00
21368,461,1,14186,4.99,2022-07-26 18:31:09.751324 +00:00
21369,461,1,14893,4.99,2022-07-11 20:11:49.301988 +00:00
21375,461,2,15613,7.99,2022-07-23 10:00:08.902890 +00:00
21378,462,1,11808,2.99,2022-07-18 19:23:45.824908 +00:00
21390,463,2,10906,2.99,2022-07-27 09:51:13.809057 +00:00
21398,464,2,11275,1.99,2022-07-12 00:24:20.062388 +00:00
21400,464,2,13943,2.99,2022-07-11 10:43:11.032689 +00:00
21403,464,1,15983,4.99,2022-07-02 21:14:57.154585 +00:00
21407,465,2,11648,6.99,2022-07-24 04:08:57.691064 +00:00
21411,465,1,15550,3.99,2022-07-10 13:53:50.246737 +00:00
21418,466,1,13884,5.99,2022-07-20 06:42:03.174748 +00:00
21429,467,1,14402,2.99,2022-07-09 22:07:43.939580 +00:00
21464,470,2,10944,4.99,2022-07-09 05:29:58.206122 +00:00
21465,470,2,11397,1.99,2022-07-21 18:40:02.177764 +00:00
21470,470,1,12753,10.99,2022-07-17 11:59:19.134310 +00:00
21471,470,2,13585,4.99,2022-07-18 06:21:28.304382 +00:00
21473,470,2,14405,4.99,2022-07-22 04:17:10.924788 +00:00
21479,471,1,14085,7.99,2022-07-11 01:47:51.296965 +00:00
21482,471,2,14538,2.99,2022-07-10 21:13:48.371533 +00:00
21497,473,2,11006,2.99,2022-07-16 07:19:43.067248 +00:00
21499,473,1,11336,0.99,2022-07-17 10:33:13.581168 +00:00
21514,474,1,12083,2.99,2022-07-12 17:06:51.014366 +00:00
21516,474,1,12440,0.99,2022-07-02 15:37:58.975810 +00:00
21520,474,2,15046,4.99,2022-07-09 17:46:50.179002 +00:00
21532,476,1,12616,4.99,2022-07-03 07:45:04.645460 +00:00
21533,476,2,12709,5.99,2022-07-14 21:46:21.086197 +00:00
21535,477,1,10500,4.99,2022-07-16 03:51:06.944867 +00:00
21545,478,1,15027,4.99,2022-07-24 22:14:37.634162 +00:00
21553,479,2,13078,8.99,2022-07-01 07:56:20.902459 +00:00
21556,480,2,11017,0.99,2022-07-26 12:28:15.874039 +00:00
21558,480,2,12905,4.99,2022-07-12 11:06:59.113865 +00:00
21559,480,2,13092,0.99,2022-07-18 13:17:53.078259 +00:00
21568,481,2,12160,2.99,2022-07-25 14:18:32.764262 +00:00
21570,481,2,13497,2.99,2022-07-25 08:48:14.287704 +00:00
21572,481,1,13990,1.99,2022-07-19 01:16:13.660939 +00:00
21578,482,1,13174,4.99,2022-07-24 11:27:29.652341 +00:00
21583,482,1,15391,0.99,2022-07-24 12:46:07.344550 +00:00
21586,482,1,15879,3.99,2022-07-17 13:49:07.295263 +00:00
21594,484,1,12771,4.99,2022-07-04 21:25:20.764364 +00:00
21602,485,2,11188,3.99,2022-07-20 12:44:51.218268 +00:00
21603,485,1,11921,4.99,2022-07-01 10:49:46.347245 +00:00
21625,487,2,15665,2.99,2022-07-05 12:02:16.908779 +00:00
21636,489,1,11705,4.99,2022-07-05 13:55:55.290400 +00:00
21638,489,2,12701,6.99,2022-07-02 09:33:01.739543 +00:00
21640,489,2,14095,5.99,2022-07-04 04:22:03.123420 +00:00
21651,490,1,15448,2.99,2022-07-12 08:58:27.561384 +00:00
21652,491,2,10974,6.99,2022-07-25 10:44:18.778321 +00:00
21682,494,2,15291,4.99,2022-07-21 16:41:07.353926 +00:00
21684,495,1,10783,4.99,2022-07-11 22:44:32.629251 +00:00
21687,495,2,13205,3.99,2022-07-12 06:47:00.162802 +00:00
21693,496,1,11893,3.99,2022-07-18 14:20:13.653494 +00:00
21694,496,2,12605,4.99,2022-07-14 00:30:15.932935 +00:00
21698,496,1,14348,0.99,2022-07-04 18:09:29.524990 +00:00
21702,497,1,13159,4.99,2022-07-06 19:52:09.534453 +00:00
21707,497,1,15919,0.99,2022-07-16 16:35:19.011862 +00:00
21719,499,1,12587,1.99,2022-07-03 17:30:25.493024 +00:00
21737,501,1,12914,4.99,2022-07-13 00:01:46.958151 +00:00
21746,502,1,11435,0.99,2022-07-10 06:07:12.515421 +00:00
21755,503,1,11858,4.99,2022-07-01 05:39:04.063354 +00:00
21767,503,1,15797,0.99,2022-07-12 22:09:19.337835 +00:00
21772,504,1,13166,2.99,2022-07-21 17:12:31.353739 +00:00
21780,505,1,10896,2.99,2022-07-02 12:15:03.336965 +00:00
21781,505,1,11163,0.99,2022-07-12 20:23:32.080805 +00:00
21782,505,1,11907,2.99,2022-07-24 19:21:40.545317 +00:00
21786,505,1,15436,4.99,2022-07-07 07:57:50.249103 +00:00
21787,506,1,10477,2.99,2022-07-12 08:27:31.774180 +00:00
21794,506,1,14074,1.99,2022-07-22 14:12:17.676602 +00:00
21797,506,2,15022,5.99,2022-07-01 08:16:51.392401 +00:00
21803,507,2,14625,4.99,2022-07-18 02:46:46.730262 +00:00
21831,512,2,10670,3.99,2022-07-07 07:09:54.923124 +00:00
21842,512,2,15990,4.99,2022-07-13 13:53:32.743533 +00:00
21846,513,1,11755,3.99,2022-07-17 10:18:57.959437 +00:00
21850,513,1,13596,5.99,2022-07-11 02:40:14.747093 +00:00
21856,513,2,15545,5.99,2022-07-19 00:47:59.384224 +00:00
21861,514,2,12578,0.99,2022-07-15 00:01:37.006406 +00:00
21874,515,1,12486,8.99,2022-07-06 14:54:40.599964 +00:00
21908,519,1,14182,2.99,2022-07-09 23:51:16.697938 +00:00
21915,520,1,13311,0.99,2022-07-02 17:40:13.728785 +00:00
21930,521,1,14423,0.99,2022-07-21 03:24:41.472053 +00:00
21935,522,1,10411,3.99,2022-07-06 21:58:25.058932 +00:00
21944,523,2,10470,1.99,2022-07-15 20:54:09.277170 +00:00
21948,523,1,14766,4.99,2022-07-10 17:10:23.111096 +00:00
21949,523,1,15040,2.99,2022-07-01 20:02:42.165217 +00:00
21956,525,1,10496,2.99,2022-07-06 21:41:25.061086 +00:00
21962,526,1,11503,10.99,2022-07-03 15:19:30.010090 +00:00
21964,526,2,11702,4.99,2022-07-05 16:41:52.762260 +00:00
21967,526,2,13580,0.99,2022-07-24 17:33:18.012487 +00:00
21969,526,2,14487,6.99,2022-07-03 08:20:00.749104 +00:00
21971,526,1,15168,2.99,2022-07-05 13:25:50.388852 +00:00
21975,527,2,10613,0.99,2022-07-07 14:35:16.761535 +00:00
21977,527,1,11150,2.99,2022-07-06 05:41:15.239849 +00:00
21991,529,2,10361,10.99,2022-07-25 02:39:33.701494 +00:00
21996,529,2,13132,3.99,2022-07-02 02:06:36.223219 +00:00
22001,529,1,14970,5.99,2022-07-16 23:39:50.479172 +00:00
22005,530,1,12220,4.99,2022-07-02 07:22:31.993383 +00:00
22007,530,1,12649,4.99,2022-07-25 22:31:16.973744 +00:00
22017,531,2,13300,8.99,2022-07-21 19:56:45.610644 +00:00
22023,532,2,11318,4.99,2022-07-21 07:39:07.468547 +00:00
22024,532,2,12061,3.99,2022-07-12 15:37:27.546088 +00:00
22034,533,1,10614,6.99,2022-07-22 13:06:35.112552 +00:00
22042,533,2,16006,0.99,2022-07-16 09:41:51.694306 +00:00
22048,534,1,12691,5.99,2022-07-20 17:39:29.476329 +00:00
22087,538,2,13770,4.99,2022-07-02 16:41:03.904839 +00:00
22092,539,1,12848,2.99,2022-07-07 12:19:57.459033 +00:00
22098,540,2,11324,4.99,2022-07-16 18:39:19.478474 +00:00
22103,540,2,14910,0.99,2022-07-15 14:30:41.679957 +00:00
22113,541,2,14938,6.99,2022-07-18 07:42:53.848537 +00:00
22114,541,1,15071,4.99,2022-07-06 22:42:06.752941 +00:00
22116,541,1,15223,1.99,2022-07-25 14:22:44.970294 +00:00
22121,542,2,11903,2.99,2022-07-12 14:46:52.167942 +00:00
22123,542,1,13447,0.99,2022-07-12 12:44:20.285651 +00:00
22129,543,1,13187,0.99,2022-07-09 10:56:52.274952 +00:00
22137,544,1,14498,4.99,2022-07-01 19:08:04.594488 +00:00
22139,544,1,14981,2.99,2022-07-11 01:01:23.817838 +00:00
22162,547,2,11170,5.99,2022-07-05 22:50:58.343020 +00:00
22178,549,2,12634,2.99,2022-07-14 18:23:47.538943 +00:00
22179,549,2,12747,4.99,2022-07-16 05:02:54.270890 +00:00
22182,550,2,11320,0.99,2022-07-26 19:37:39.671141 +00:00
22184,550,1,12063,2.99,2022-07-07 00:27:40.096160 +00:00
22199,551,1,14420,0.99,2022-07-12 04:52:40.320712 +00:00
22203,551,1,15377,4.99,2022-07-18 03:22:45.577683 +00:00
22221,554,1,11873,0.99,2022-07-09 07:31:24.640741 +00:00
22223,554,1,12014,0.99,2022-07-20 06:11:08.723657 +00:00
22226,554,1,14098,3.99,2022-07-22 20:18:50.100645 +00:00
22233,555,2,11747,2.99,2022-07-03 14:27:40.601068 +00:00
22238,555,1,12883,4.99,2022-07-01 06:45:41.876994 +00:00
22262,559,1,10377,3.99,2022-07-06 14:08:59.433671 +00:00
22277,560,1,11334,7.99,2022-07-06 14:55:02.698198 +00:00
22297,562,2,13347,10.99,2022-07-08 17:12:07.641141 +00:00
22299,562,1,15212,2.99,2022-07-26 05:43:01.689318 +00:00
22309,563,2,15638,3.99,2022-07-13 09:01:29.689769 +00:00
22314,564,2,11768,2.99,2022-07-24 11:15:31.118472 +00:00
22331,565,2,13195,4.99,2022-07-15 23:02:02.684659 +00:00
22332,565,2,13217,4.99,2022-07-23 18:28:58.445011 +00:00
22340,566,1,11941,1.99,2022-07-09 05:52:33.254957 +00:00
22346,567,2,10708,7.99,2022-07-08 05:40:24.991981 +00:00
22352,567,2,15594,10.99,2022-07-16 20:29:50.277198 +00:00
22353,568,1,10340,2.99,2022-07-03 18:04:54.485395 +00:00
22357,568,1,13883,4.99,2022-07-24 18:28:58.602101 +00:00
22364,569,1,11946,4.99,2022-07-13 08:34:36.558301 +00:00
22368,569,2,12958,2.99,2022-07-02 06:14:11.204037 +00:00
22371,569,2,14207,4.99,2022-07-07 14:43:04.441269 +00:00
22383,571,1,13228,2.99,2022-07-15 16:11:32.546365 +00:00
22386,571,1,15841,4.99,2022-07-15 14:37:05.627075 +00:00
22407,574,1,12462,2.99,2022-07-25 08:34:36.573230 +00:00
22408,574,1,13589,4.99,2022-07-05 22:12:29.434694 +00:00
22416,575,1,12204,7.99,2022-07-22 08:36:00.508574 +00:00
22419,575,2,13408,4.99,2022-07-23 08:51:02.662626 +00:00
22424,576,2,10724,3.99,2022-07-17 12:34:10.295185 +00:00
22427,576,1,13061,4.99,2022-07-16 04:57:39.808509 +00:00
22431,576,1,15634,0.99,2022-07-16 05:11:05.726969 +00:00
22441,577,2,15480,2.99,2022-07-08 11:37:52.602043 +00:00
22444,578,1,10779,7.99,2022-07-14 16:44:41.090736 +00:00
22472,581,2,13712,2.99,2022-07-20 13:22:07.792434 +00:00
22477,582,2,11290,7.99,2022-07-05 20:30:20.780692 +00:00
22484,582,1,15503,2.99,2022-07-24 16:41:37.545360 +00:00
22487,583,2,10301,4.99,2022-07-03 00:18:24.374006 +00:00
22502,584,2,14447,4.99,2022-07-15 02:36:54.890537 +00:00
22516,586,1,14392,1.99,2022-07-14 12:12:38.989261 +00:00
22519,586,2,15684,0.99,2022-07-15 16:44:26.030314 +00:00
22523,587,2,11403,4.99,2022-07-11 17:51:47.925868 +00:00
22524,587,2,12164,4.99,2022-07-07 21:06:27.323648 +00:00
22553,591,2,12227,4.99,2022-07-20 22:22:24.443259 +00:00
22556,591,1,12934,5.99,2022-07-24 21:43:23.747057 +00:00
22563,592,2,12043,0.99,2022-07-20 02:57:08.183965 +00:00
22571,593,2,10904,4.99,2022-07-10 01:06:58.134548 +00:00
22588,596,1,10756,2.99,2022-07-22 01:57:19.882883 +00:00
22590,596,2,11009,4.99,2022-07-04 17:36:55.713915 +00:00
22594,596,1,12878,4.99,2022-07-26 17:53:39.481966 +00:00
22624,202,1,11210,4.99,2022-07-09 02:01:23.410166 +00:00
22653,205,2,14391,4.99,2022-07-22 10:10:32.108082 +00:00
22655,205,2,14490,6.99,2022-07-06 02:05:44.688649 +00:00
22659,206,2,11634,2.99,2022-07-21 12:25:30.116929 +00:00
22671,207,2,11260,0.99,2022-07-26 07:19:09.640793 +00:00
22678,207,2,13954,3.99,2022-07-19 17:47:44.137664 +00:00
22684,1,1,12250,0.99,2022-07-12 03:31:30.294604 +00:00
22686,1,2,13176,2.99,2022-07-04 11:50:57.202106 +00:00
22687,1,1,14762,0.99,2022-07-04 12:24:19.139905 +00:00
